x_comp,y_comp,z_comp
0.178856,0.913215,0.366126
0.171572,0.912388,0.371635
0.173838,0.914598,0.36509
0.043691,0.979786,0.195217
0.033943,0.981764,0.187048
0.071654,0.959549,0.27227
0.076757,0.957457,0.27818
0.019984,0.998918,0.041987
0.02286,0.998967,0.039271
0.204697,0.936372,0.285142
0.101179,0.934137,0.342272
0.033664,0.996838,0.071979
0.035177,0.995679,0.085941
0.244,0.931193,0.27082
0.12474,0.926787,0.354269
0.117399,0.924962,0.361473
0.072592,0.953666,0.29198
0.08229,0.953156,0.291072
0.007035,0.99946,0.032082
0.005024,0.999603,0.027725
0.063702,0.960551,0.270709
0.099044,0.976687,0.190452
0.014493,0.996431,0.083152
0.053648,0.973947,0.220337
0.039825,0.977264,0.208252
0.008516,0.999363,0.034651
0.010757,0.999547,0.028116
0.071892,0.960606,0.268453
0.07218,0.959578,0.272029
0.12409,0.941702,0.312727
0.154326,0.932889,0.325424
0.068523,0.965322,0.251907
0.06727,0.967385,0.244214
0.091213,0.951647,0.29334
0.092122,0.951761,0.292685
0.052922,0.968616,0.242864
0.09571,0.977985,0.185434
0.089879,0.977782,0.18938
0.077307,0.944904,0.318088
0.077979,0.946007,0.314627
0.01977,0.993621,0.111022
0.02293,0.991118,0.130994
0.057186,0.966228,0.251261
0.052104,0.968424,0.243803
0.036796,0.989627,0.138868
0.032368,0.982549,0.183168
0.027451,0.980166,0.196266
0.02529,0.981698,0.188757
0.261371,0.91683,0.301841
0.264805,0.918159,0.294725
0.067278,0.963608,0.258716
0.074944,0.984535,0.15835
0.06776,0.961371,0.266786
0.065899,0.961239,0.267727
0.194393,0.960537,0.198949
0.093742,0.94246,0.320908
0.094486,0.942854,0.319529
0.096765,0.930934,0.352134
0.095849,0.932709,0.347659
0.151065,0.979435,0.133743
0.139746,0.946947,0.289418
0.091428,0.965828,0.242523
0.174412,0.948453,0.264609
0.109597,0.966981,0.230079
-0.009327,0.99849,0.054131
0.002686,0.999545,0.03003
0.075381,0.981335,0.176914
0.051575,0.938112,0.342469
0.084316,0.956782,0.278315
0.081968,0.956614,0.279592
0.045057,0.986546,0.157151
0.089351,0.98271,0.162162
0.036473,0.988171,0.148953
0.036786,0.989211,0.141807
0.207669,0.928432,0.308038
0.156185,0.948817,0.274504
-0.013875,0.997844,0.064153
-0.002325,0.997967,0.063685
0.04582,0.97079,0.235515
0.047766,0.971535,0.232032
0.05802,0.979541,0.192701
0.050481,0.979832,0.193341
0.189037,0.959976,0.206668
0.154055,0.9595,0.235852
0.136926,0.968156,0.209586
0.114154,0.958813,0.260088
0.116311,0.958994,0.258462
0.111358,0.957239,0.267008
0.106798,0.957231,0.268892
0.047507,0.983241,0.176012
0.070184,0.973742,0.216564
0.0621,0.974311,0.216476
0.156209,0.926283,0.342928
0.156003,0.926236,0.343147
0.112468,0.952222,0.283942
0.060037,0.990066,0.127142
0.096056,0.979516,0.176979
0.062823,0.983711,0.168423
0.307521,0.93076,0.19778
0.053483,0.985727,0.159631
0.05458,0.986483,0.154504
0.056927,0.985633,0.159021
0.037837,0.990266,0.133946
0.069932,0.970393,0.231187
0.088639,0.965642,0.244294
0.101055,0.938374,0.330518
0.094816,0.937239,0.335549
0.149406,0.946827,0.284951
0.149225,0.948607,0.279065
0.185806,0.947065,0.261808
0.167236,0.942638,0.288904
0.059472,0.98606,0.155402
0.032592,0.98936,0.141792
0.037157,0.981627,0.187156
0.038345,0.982357,0.183043
0.060159,0.977574,0.201814
0.051898,0.982668,0.17796
0.027411,0.992658,0.11781
0.214694,0.950076,0.226411
0.196615,0.960882,0.195057
0.061469,0.996437,0.057747
0.099517,0.968941,0.226386
0.108373,0.964048,0.242625
0.156013,0.933027,0.324222
0.124235,0.94171,0.312645
0.006651,0.994545,0.104097
0.010521,0.994947,0.099851
0.037371,0.986166,0.16149
0.033073,0.98853,0.147356
0.063716,0.959821,0.273284
-0.0,0.920135,0.391602
0.153401,0.97873,0.136218
0.04774,0.992011,0.116773
0.064331,0.962465,0.26367
0.067777,0.962514,0.262627
0.314273,0.888205,0.335147
0.309458,0.885946,0.345449
0.03871,0.985628,0.164433
0.14111,0.982671,0.120191
-0.0,0.9998,0.019999
0.007648,0.999831,0.016737
0.010426,0.998509,0.053576
0.347242,0.890476,0.294065
0.025795,0.99252,0.119324
0.025124,0.993496,0.111061
0.29755,0.887302,0.352362
0.297735,0.887926,0.350631
0.031916,0.975304,0.218549
0.031102,0.975111,0.219527
0.354902,0.906043,0.2305
0.352515,0.899669,0.257544
0.020059,0.995046,0.09737
0.233018,0.959801,0.156476
0.355558,0.877654,0.321407
0.329277,0.885298,0.328366
0.31604,0.885577,0.340399
0.336896,0.89961,0.277854
0.342365,0.899555,0.271268
0.046697,0.956755,0.287123
0.04901,0.957243,0.285102
0.049597,0.954222,0.294959
0.046602,0.955168,0.292374
0.282728,0.881324,0.378593
0.234367,0.886112,0.399847
0.373505,0.892935,0.251318
0.35249,0.895214,0.272661
0.348143,0.910967,0.221216
0.350513,0.911025,0.217198
0.038758,0.987022,0.155839
0.038231,0.985599,0.16472
0.014377,0.996419,0.083325
0.011673,0.997054,0.075804
-0.0,0.999847,0.017486
0.28932,0.939079,0.185539
0.299499,0.938524,0.171679
0.024035,0.993384,0.112297
0.022895,0.994278,0.104341
0.021877,0.994168,0.105601
0.28585,0.884191,0.369453
0.281999,0.884068,0.372694
0.285769,0.885488,0.366398
0.2919,0.887487,0.356597
0.291886,0.885605,0.361256
0.348687,0.900117,0.261165
0.34888,0.897934,0.268324
0.337006,0.898907,0.279989
0.264124,0.882114,0.390016
0.201865,0.973797,0.104737
0.156704,0.984032,0.084407
0.187237,0.972445,0.138901
0.050979,0.95236,0.300686
0.052668,0.950087,0.307507
0.050104,0.951519,0.303483
0.037378,0.984206,0.173035
0.037231,0.98838,0.147372
0.038337,0.986988,0.156159
0.01683,0.99572,0.090875
0.019289,0.994956,0.098443
0.017227,0.995764,0.090315
0.179025,0.903567,0.389252
0.080372,0.921734,0.379404
0.093568,0.91478,0.392967
0.017146,0.997772,0.064475
0.035753,0.998462,0.042361
0.045401,0.995627,0.081647
0.065321,0.99652,0.051772
0.360288,0.871488,0.332719
0.264102,0.881862,0.390601
0.272895,0.880655,0.387265
0.272659,0.882248,0.383791
0.339796,0.919433,0.197945
0.320875,0.930837,0.174877
0.332021,0.919548,0.210225
0.035839,0.98825,0.148584
0.03346,0.989779,0.138629
0.044809,0.965318,0.257202
0.059221,0.927332,0.369524
0.079357,0.918743,0.386799
0.009122,0.982916,0.18383
0.010095,0.983391,0.181218
0.022989,0.983331,0.180367
0.043549,0.959802,0.27728
0.012515,0.998879,0.045648
0.013802,0.998722,0.048621
0.025896,0.977669,0.208548
0.019677,0.979692,0.199539
0.012551,0.999243,0.036812
0.015213,0.999016,0.041659
0.028748,0.991837,0.124233
0.027907,0.99177,0.124952
0.208497,0.890134,0.405204
0.209627,0.89068,0.403417
0.162502,0.898776,0.40718
0.052173,0.938499,0.341319
0.047125,0.941853,0.332704
0.042544,0.945068,0.324092
0.048219,0.942359,0.331112
0.233402,0.885241,0.402332
0.252876,0.882639,0.396235
0.252898,0.882678,0.396134
0.355296,0.879532,0.316525
0.355522,0.891013,0.282311
0.360017,0.879325,0.311728
0.044816,0.962407,0.267889
0.045926,0.96374,0.26286
0.010302,0.999579,0.027108
0.009847,0.999571,0.027579
0.014144,0.999303,0.034551
0.034532,0.971098,0.236168
0.370382,0.86561,0.336952
0.368791,0.870525,0.32585
0.32892,0.872372,0.361634
0.040686,0.947727,0.316478
0.049701,0.951103,0.30485
0.044252,0.9459,0.321428
0.038568,0.969044,0.243857
0.03909,0.96917,0.243272
0.02353,0.983426,0.179774
0.023025,0.982199,0.186428
0.010694,0.981544,0.190936
0.01225,0.982062,0.188162
0.019348,0.979453,0.200743
0.380362,0.876064,0.296372
0.386219,0.858518,0.337315
0.360526,0.862981,0.353957
0.051323,0.964465,0.25918
0.049341,0.9628,0.26567
0.366819,0.902648,0.225102
0.354998,0.906046,0.230341
0.357172,0.902956,0.238954
0.005334,0.999785,0.020052
0.003086,0.999979,0.005691
-0.0,0.999951,0.009925
-0.0,0.999951,0.009925
0.005271,0.999851,0.016413
0.05131,0.938283,0.342042
0.059224,0.92734,0.369505
0.04395,0.934088,0.354329
0.284596,0.943697,0.168645
0.249856,0.961348,0.115677
0.28117,0.94392,0.173084
0.041586,0.967129,0.250862
0.044482,0.965189,0.257743
0.041881,0.967199,0.250544
0.030032,0.990869,0.131439
0.032533,0.989682,0.139542
0.030547,0.990912,0.131001
0.011669,0.998276,0.057522
0.011334,0.997722,0.066499
0.009468,0.998086,0.061117
0.002165,0.999814,0.019164
0.02905,0.973292,0.227724
0.033136,0.973985,0.224178
0.034419,0.971069,0.236307
0.003685,0.999742,0.022392
0.0,0.999716,0.023835
0.002965,0.999666,0.025685
0.003552,0.998838,0.048066
0.014769,0.999053,0.040921
0.01017,0.997597,0.068535
0.012457,0.997145,0.074476
0.047776,0.958323,0.281665
0.047547,0.958213,0.282078
0.035371,0.984091,0.17411
0.038701,0.983876,0.174617
0.116389,0.987993,0.101605
0.06552,0.996436,0.053117
0.12217,0.988814,0.08556
0.039553,0.961306,0.272627
0.043767,0.959989,0.276595
0.030163,0.98346,0.178598
0.034731,0.983208,0.179155
0.042914,0.96308,0.265772
-0.124796,0.938529,0.321853
-0.089421,0.969258,0.229222
-0.05921,0.964592,0.257014
-0.102892,0.96837,0.227318
-0.020522,0.999255,0.032681
-0.054578,0.976973,0.206265
-0.08922,0.959214,0.268232
-0.019512,0.99306,0.115974
-0.202836,0.953079,0.224716
-0.085106,0.946162,0.312306
-0.085528,0.964982,0.24798
-0.080326,0.95812,0.274872
-0.008478,0.99955,0.028769
-0.088395,0.965154,0.246302
-0.116416,0.945985,0.302589
-0.018754,0.994118,0.10667
-0.19441,0.914711,0.354272
-0.102375,0.950029,0.294897
-0.008238,0.998693,0.050434
-0.034679,0.996167,0.080301
0.002297,0.997065,0.076528
-0.148177,0.92037,0.361887
0.004479,0.996107,0.088041
-0.068273,0.984986,0.15856
-0.176814,0.971671,0.156821
-0.085564,0.94685,0.310088
-0.07253,0.955882,0.284658
-0.1414,0.928365,0.343722
-0.200182,0.918131,0.341999
-0.032053,0.988377,0.148605
-0.261657,0.926838,0.269272
-0.190818,0.963676,0.186859
-0.120022,0.938535,0.323646
-0.102935,0.963919,0.245488
-0.077643,0.951836,0.296612
-0.039877,0.977247,0.208321
-0.060901,0.988878,0.135686
-0.047661,0.95512,0.292359
-0.079698,0.981367,0.174833
-0.077279,0.981577,0.174743
-0.002655,0.999261,0.038347
-0.008552,0.999431,0.032629
-0.08182,0.941887,0.325813
-0.259021,0.91776,0.30104
-0.020516,0.99173,0.126695
-0.200498,0.922535,0.329742
-0.226207,0.932576,0.281307
-0.066079,0.995718,0.064646
-0.098798,0.962523,0.252564
-0.100826,0.963871,0.24655
-0.008798,0.999568,0.028033
-0.071863,0.955526,0.286016
-0.139863,0.914873,0.378741
-0.013375,0.993178,0.11584
-0.082858,0.964026,0.252562
-0.199839,0.925624,0.32138
-0.10201,0.946166,0.307186
-0.142092,0.946317,0.290335
-0.083434,0.958136,0.273886
-0.164166,0.959402,0.229342
-0.05147,0.984512,0.16759
-0.001108,0.995088,0.098986
-0.046672,0.974138,0.22108
-0.200057,0.954102,0.222858
-0.074699,0.953489,0.292026
-0.214573,0.927857,0.305023
-0.0729,0.973149,0.218328
-0.030872,0.981809,0.187345
-0.054696,0.974379,0.218161
-0.216788,0.933015,0.287203
-0.02192,0.991497,0.128268
-0.001646,0.99629,0.086039
-0.060652,0.989576,0.13062
-0.147654,0.947804,0.282604
-0.036518,0.989222,0.141797
-0.07181,0.984914,0.157439
-0.093861,0.974289,0.204817
-0.056114,0.977517,0.203252
-0.092265,0.954211,0.284549
-0.063956,0.965359,0.252967
-0.076876,0.957278,0.278765
-0.026219,0.990926,0.131824
-0.009162,0.999451,0.031854
-0.107582,0.976072,0.188971
-0.113836,0.957345,0.265579
-0.109644,0.966991,0.230015
-0.251921,0.915307,0.314245
-0.080203,0.972941,0.216687
-0.100373,0.962542,0.251871
-0.116114,0.958834,0.259142
-0.003645,0.993401,0.114635
-0.066841,0.967145,0.24528
-0.056459,0.968424,0.242831
-0.085298,0.96413,0.25135
-0.095059,0.970652,0.220902
-0.11895,0.956781,0.265369
-0.157318,0.929627,0.333234
-0.027403,0.992666,0.117745
-0.00961,0.99937,0.034163
-0.048722,0.97733,0.206038
-0.201564,0.91818,0.341054
-0.080239,0.976153,0.201709
0.009324,0.998481,0.054295
-0.001344,0.9974,0.072055
-0.073661,0.981926,0.174341
-0.098033,0.967461,0.233258
-0.070408,0.97073,0.229622
-0.100797,0.949589,0.296852
-0.088805,0.958389,0.2713
0.003471,0.994549,0.10421
-0.073805,0.985094,0.15538
-0.113354,0.938843,0.325155
-0.118805,0.930977,0.345205
-0.094666,0.974409,0.203878
-0.096668,0.967102,0.235305
-0.084974,0.968241,0.235136
-0.0546,0.980677,0.18786
-0.219572,0.927195,0.303476
-0.108144,0.969217,0.221185
-0.091377,0.969775,0.226244
-0.057737,0.966118,0.251559
-0.076974,0.960707,0.266678
-0.082626,0.954263,0.287324
0.000649,0.998248,0.059165
0.008887,0.995644,0.092815
-0.083705,0.95839,0.272913
-0.039225,0.994893,0.093003
-0.035313,0.99471,0.096465
-0.101177,0.934137,0.342274
-0.11992,0.946994,0.298031
-0.103364,0.964479,0.243098
-0.047054,0.98019,0.192391
-0.008733,0.999405,0.033378
-0.1916,0.912488,0.361461
-0.037361,0.990037,0.135759
-0.122414,0.931609,0.342226
-0.075393,0.979434,0.18715
-0.005843,0.999249,0.038308
-0.078861,0.962688,0.258867
-0.012614,0.992519,0.121437
-0.229037,0.938388,0.258786
-0.237718,0.940558,0.242571
-0.208174,0.9275,0.310496
-0.056991,0.968537,0.242258
-0.10826,0.952776,0.28372
-0.201124,0.927745,0.314385
-0.095204,0.976145,0.195132
-0.115064,0.988019,0.102852
-0.13908,0.982636,0.12281
-0.204482,0.931545,0.300685
-0.007489,0.999426,0.033053
-0.149343,0.920439,0.361231
-0.066482,0.979658,0.189344
-0.076362,0.951214,0.298934
-0.111185,0.937421,0.329968
-0.078684,0.961875,0.261928
-0.072555,0.958956,0.274114
-0.072807,0.959592,0.271812
-0.086289,0.954618,0.28506
-0.085661,0.954223,0.286566
-0.006917,0.999454,0.032296
-0.010825,0.999435,0.031808
-0.081719,0.994833,0.060237
-0.007562,0.999432,0.032829
-0.066723,0.995734,0.063734
0.005572,0.995709,0.09237
-0.183714,0.953682,0.2382
-0.064047,0.965386,0.252838
-0.101769,0.945803,0.308382
-0.154625,0.929432,0.335034
-0.135823,0.966024,0.219887
-0.028758,0.992077,0.122296
-0.031449,0.989748,0.139317
-0.00797,0.998443,0.055215
-0.117049,0.988187,0.098926
-0.108246,0.954748,0.277016
-0.20781,0.92847,0.307828
-0.107543,0.977361,0.182211
-0.032295,0.99016,0.136162
-0.19445,0.916063,0.350738
-0.01076,0.994122,0.107733
-0.124195,0.941746,0.312555
-0.015422,0.999106,0.03936
-0.098919,0.942961,0.317868
-0.028136,0.991067,0.130361
-0.040152,0.993224,0.109061
-0.014162,0.99394,0.109009
-0.219667,0.954098,0.203578
-0.181854,0.967278,0.176925
-0.185546,0.967476,0.171937
-0.087009,0.950748,0.297502
-0.097478,0.945955,0.309302
-0.040954,0.984948,0.167932
-0.045068,0.983224,0.176745
-0.016762,0.998848,0.044952
0.004144,0.998946,0.045724
-0.140939,0.928252,0.344215
-0.120078,0.938598,0.323441
0.01418,0.997194,0.073503
0.015291,0.997069,0.074965
-0.047473,0.976928,0.208225
-0.061178,0.97417,0.217371
-0.077224,0.955904,0.283343
-0.219449,0.943179,0.249512
-0.077559,0.961827,0.262436
-0.143734,0.982501,0.118455
-0.143774,0.980016,0.137465
-0.07307,0.981793,0.175336
-0.119675,0.965617,0.230786
-0.13697,0.952023,0.273663
-0.092063,0.960357,0.263133
-0.091563,0.959309,0.2671
-0.065595,0.987009,0.146665
-0.189644,0.963604,0.188419
-0.097951,0.961527,0.256654
-0.082755,0.962778,0.257311
-0.200704,0.925624,0.320841
-0.202787,0.954097,0.220403
-0.076477,0.975656,0.20554
-0.06956,0.987308,0.142772
0.016284,0.997551,0.068027
-0.074335,0.994087,0.079154
-0.064142,0.977225,0.202281
-0.080941,0.975937,0.202473
0.014872,0.998063,0.0604
-0.092608,0.967232,0.236401
-0.074824,0.974284,0.212537
-0.087284,0.950847,0.297106
-0.004492,0.999129,0.041478
-0.040755,0.986728,0.157187
-0.072633,0.96083,0.267451
-0.072892,0.960913,0.267082
-0.113407,0.957343,0.265771
-0.133633,0.960589,0.243743
-0.029448,0.990054,0.137571
-0.082203,0.973419,0.213772
-0.015066,0.999035,0.041245
-0.094725,0.979345,0.178635
-0.199965,0.955079,0.218718
-0.08122,0.948982,0.30469
-0.048421,0.980786,0.18898
-0.077448,0.979661,0.185113
-0.045613,0.985312,0.164559
-0.045702,0.985322,0.164477
-0.141827,0.946227,0.290756
-0.079354,0.957183,0.278395
-0.092607,0.954417,0.283747
-0.200329,0.916126,0.347249
-0.050885,0.982287,0.180341
-0.169007,0.971126,0.168377
-0.029015,0.990015,0.137941
-0.150278,0.979723,0.132514
-0.064687,0.963339,0.260371
-0.063971,0.96276,0.262682
-0.114976,0.922911,0.367445
-0.109147,0.954835,0.276363
-0.14849,0.945861,0.288613
-0.143355,0.942666,0.301382
-0.145554,0.942794,0.299922
-0.025626,0.981952,0.187387
-0.065701,0.969774,0.234994
-0.051107,0.971449,0.231678
-0.145233,0.938387,0.313587
-0.200297,0.922516,0.329916
0.002965,0.998842,0.048018
-0.091119,0.950584,0.296796
-0.051461,0.971537,0.231229
-0.065194,0.97039,0.23258
0.007598,0.995848,0.090718
-0.154891,0.954304,0.255565
-0.073776,0.95969,0.271207
-0.179696,0.913024,0.366193
-0.018892,0.999196,0.035365
-0.192193,0.914682,0.355553
-0.063697,0.977082,0.203109
-0.135569,0.956099,0.259801
-0.132605,0.95573,0.26267
-0.075476,0.95385,0.290642
-0.081562,0.953544,0.290002
-0.008258,0.999378,0.034291
-0.104151,0.96448,0.242757
-0.104931,0.965839,0.236949
-0.09786,0.946092,0.308762
-0.040331,0.979877,0.195487
-0.034589,0.979642,0.197752
-0.02557,0.992033,0.123358
-0.09523,0.960415,0.26179
-0.095566,0.961487,0.257701
-0.064611,0.969693,0.235628
-0.046824,0.974178,0.220874
-0.095005,0.937887,0.333679
-0.082789,0.942577,0.323566
-0.005225,0.999295,0.037171
-0.001971,0.998986,0.044972
-0.179799,0.913229,0.365631
-0.174457,0.948468,0.264523
-0.177539,0.913041,0.367201
-0.155896,0.932595,0.325521
-0.15204,0.9394,0.307266
-0.019972,0.998919,0.04198
-0.022848,0.998968,0.039266
-0.205865,0.937007,0.2822
-0.036572,0.98004,0.195408
-0.032882,0.99692,0.071203
-0.033643,0.996149,0.08097
-0.124565,0.926164,0.355955
-0.114964,0.925315,0.361352
-0.2583,0.925461,0.277135
-0.04189,0.980456,0.192226
-0.033022,0.982418,0.183751
-0.007034,0.99946,0.032079
-0.005022,0.999603,0.027721
-0.001441,0.996259,0.086411
-0.067531,0.959068,0.275006
-0.070041,0.957819,0.278707
-0.0536,0.973953,0.220323
-0.039734,0.977208,0.208532
-0.099105,0.976623,0.19075
-0.006126,0.984,0.178062
-0.008519,0.999364,0.03464
-0.010755,0.999547,0.028109
-0.038244,0.984252,0.172586
-0.068749,0.965197,0.252325
-0.068336,0.967261,0.24441
-0.066192,0.960726,0.269487
-0.052976,0.968603,0.242904
-0.096737,0.977911,0.185288
-0.090153,0.977719,0.189575
-0.057434,0.966084,0.25176
-0.052152,0.968421,0.243807
-0.076754,0.944959,0.318059
-0.077539,0.945984,0.314805
-0.087789,0.949331,0.301768
-0.081116,0.948846,0.305141
-0.065174,0.960358,0.271046
-0.067645,0.959127,0.274772
-0.036735,0.989642,0.13878
-0.034984,0.982404,0.183465
-0.036193,0.983321,0.178243
-0.027096,0.980148,0.196408
-0.024493,0.981706,0.188824
-0.26137,0.916843,0.301803
-0.26482,0.918162,0.294701
-0.06759,0.963514,0.258982
-0.066662,0.963242,0.260232
-0.093539,0.942369,0.321233
-0.094595,0.943067,0.318868
-0.194306,0.960563,0.198909
0.013027,0.996424,0.083487
0.012979,0.996429,0.083433
-0.004476,0.99979,0.020016
-0.039844,0.984274,0.172096
-0.096613,0.930841,0.352423
-0.095649,0.932654,0.347863
-0.138548,0.982025,0.128187
-0.091456,0.965837,0.242478
-0.092258,0.951104,0.294769
-0.10506,0.946406,0.305414
-0.148425,0.915271,0.374497
-0.174545,0.948522,0.264272
-0.101793,0.965994,0.237685
0.009443,0.998512,0.053699
-0.002684,0.999545,0.030029
-0.075709,0.981138,0.177864
-0.025693,0.977573,0.209025
-0.045114,0.986547,0.157131
-0.089208,0.982788,0.161771
-0.036431,0.988192,0.148827
-0.036751,0.989225,0.141712
-0.207692,0.928439,0.308002
-0.156204,0.948822,0.274477
-0.066228,0.96165,0.266165
-0.065341,0.961332,0.26753
0.013785,0.99788,0.063611
0.00227,0.997958,0.06384
-0.045834,0.970789,0.235514
-0.047775,0.971535,0.232027
-0.19082,0.959801,0.205838
-0.003401,0.999338,0.036231
-0.158308,0.957789,0.239957
-0.140065,0.967531,0.210392
-0.114165,0.958824,0.260045
-0.11632,0.959005,0.258416
-0.104628,0.952685,0.285384
-0.105864,0.953708,0.281483
-0.076708,0.957231,0.278971
-0.069064,0.957494,0.280064
-0.037122,0.983338,0.177955
-0.113001,0.956967,0.267292
-0.10851,0.956778,0.269816
-0.07368,0.973399,0.216948
-0.061714,0.97438,0.216275
-0.156001,0.926387,0.342741
-0.15502,0.926161,0.343795
-0.06426,0.989062,0.132766
-0.096043,0.979538,0.176864
-0.062747,0.983722,0.168387
0.0,0.920135,0.391602
-0.06988,0.970418,0.231095
-0.088668,0.965651,0.244247
-0.053419,0.985741,0.159567
-0.054523,0.986491,0.154479
-0.056874,0.98566,0.158867
-0.037512,0.990282,0.133923
-0.10224,0.938267,0.330457
-0.094707,0.936853,0.336657
-0.149323,0.947812,0.281702
-0.149242,0.948615,0.279026
-0.189142,0.944492,0.268628
-0.176289,0.941309,0.287855
-0.05939,0.986078,0.155318
-0.032502,0.989374,0.141716
-0.058259,0.97814,0.19962
-0.051782,0.98246,0.179142
-0.020242,0.993643,0.110741
-0.056576,0.980983,0.185665
-0.05487,0.980873,0.186753
-0.214661,0.950089,0.226386
-0.196579,0.960916,0.194929
-0.063304,0.996443,0.055619
-0.099347,0.96893,0.226505
-0.111331,0.962717,0.246538
-0.156416,0.932638,0.325147
-0.124228,0.94175,0.31253
-0.060639,0.989574,0.130635
-0.0198,0.994339,0.104396
-0.037219,0.986202,0.161311
-0.033016,0.98855,0.147239
-0.150794,0.979952,0.130212
-0.050733,0.993838,0.09855
-0.0477,0.956709,0.28711
-0.307487,0.930772,0.197776
-0.053139,0.949405,0.309528
-0.051564,0.938113,0.34247
-0.049276,0.953356,0.297799
-0.050218,0.95428,0.294667
-0.314302,0.888191,0.335158
-0.309464,0.885944,0.34545
-0.048738,0.956946,0.286146
-0.019707,0.995069,0.097212
-0.14609,0.981914,0.120424
0.0,0.9998,0.019995
-0.007645,0.999831,0.016738
-0.010431,0.998511,0.05355
-0.025777,0.992527,0.119268
-0.02511,0.993503,0.111001
-0.358915,0.884784,0.297215
-0.297562,0.887297,0.352365
-0.297753,0.887928,0.350611
-0.031922,0.975304,0.218549
-0.031111,0.975111,0.219525
-0.352512,0.89967,0.257544
-0.354895,0.906046,0.230499
-0.232982,0.95981,0.156474
-0.35554,0.877663,0.321402
-0.329316,0.885278,0.32838
-0.31605,0.885582,0.340378
-0.015247,0.996406,0.083318
-0.337742,0.899225,0.278074
-0.349887,0.899087,0.2631
-0.282729,0.881325,0.37859
-0.021851,0.99421,0.105209
-0.024179,0.993408,0.112057
-0.022573,0.994302,0.104181
-0.239386,0.882978,0.403788
-0.373508,0.892934,0.251318
-0.352457,0.895234,0.272636
-0.348126,0.910973,0.221214
-0.350518,0.911029,0.217171
-0.038794,0.987034,0.15575
-0.014933,0.996369,0.083824
-0.011911,0.99705,0.075824
0.0,0.999847,0.017482
-0.289284,0.939091,0.185535
-0.299494,0.938529,0.171659
-0.285852,0.884192,0.369451
-0.281999,0.884068,0.372693
-0.285772,0.885488,0.366395
-0.291913,0.887487,0.356586
-0.291894,0.885602,0.361257
-0.348698,0.900119,0.261141
-0.348876,0.897935,0.268324
-0.337816,0.898861,0.279158
-0.264117,0.882116,0.390017
-0.201868,0.973798,0.10472
-0.159641,0.9831,0.089604
-0.187199,0.972452,0.138899
-0.045333,0.963766,0.262867
-0.037272,0.98839,0.147298
-0.038393,0.987008,0.156013
-0.205679,0.893253,0.399744
-0.177048,0.893388,0.412932
-0.017134,0.997772,0.064475
-0.035753,0.998462,0.042359
-0.045374,0.995628,0.081646
-0.065317,0.996521,0.051771
-0.360314,0.871474,0.332727
-0.051133,0.952409,0.300504
-0.053195,0.94944,0.30941
-0.049936,0.951527,0.303485
-0.037157,0.984195,0.173147
-0.264094,0.881862,0.390606
-0.272896,0.880654,0.387267
-0.272658,0.882249,0.38379
-0.341179,0.918095,0.201738
-0.321295,0.930828,0.174148
-0.336265,0.917888,0.210729
-0.035827,0.988259,0.148525
-0.033437,0.989792,0.138539
-0.04645,0.964212,0.261031
-0.044762,0.96532,0.257203
-0.056844,0.927461,0.369575
-0.071096,0.921585,0.38161
-0.139698,0.9111,0.38779
-0.093344,0.91212,0.399155
-0.071219,0.921859,0.380924
-0.008732,0.982919,0.183831
-0.010058,0.983397,0.18119
-0.020599,0.983285,0.180902
-0.012518,0.99888,0.045631
-0.013802,0.998723,0.048599
-0.025853,0.977646,0.208662
-0.0197,0.979692,0.199539
-0.017462,0.995857,0.089237
-0.019338,0.995018,0.097798
-0.016901,0.995782,0.090175
-0.012552,0.999244,0.036796
-0.015213,0.999017,0.041642
-0.028737,0.991845,0.124165
-0.027894,0.991779,0.124886
-0.052167,0.938503,0.341308
-0.047125,0.941853,0.332704
-0.042544,0.945068,0.324092
-0.048219,0.942358,0.331112
-0.241032,0.884379,0.399721
-0.252578,0.882654,0.396392
-0.252666,0.88281,0.395988
-0.356287,0.871368,0.33731
-0.371436,0.884689,0.281711
-0.380937,0.868372,0.317518
-0.046488,0.959674,0.277243
-0.010299,0.99958,0.027101
-0.009845,0.999571,0.027572
-0.014139,0.999303,0.034539
-0.039287,0.985557,0.164725
-0.038251,0.985531,0.165122
-0.038381,0.984224,0.172714
-0.043423,0.962466,0.267906
-0.046005,0.963377,0.264175
-0.03455,0.971098,0.236168
-0.370417,0.86559,0.336965
-0.368853,0.870497,0.325857
-0.328868,0.872407,0.361596
-0.03859,0.969043,0.243857
-0.039108,0.969169,0.243274
-0.04005,0.947751,0.316486
-0.050897,0.951397,0.303732
-0.043842,0.945701,0.322068
-0.043849,0.961134,0.272579
-0.046425,0.959647,0.27735
-0.044993,0.961566,0.270864
-0.030753,0.983331,0.179204
-0.030185,0.983134,0.180379
-0.02004,0.98317,0.181589
-0.036206,0.983317,0.178258
-0.010353,0.981548,0.190937
-0.011778,0.982009,0.188465
-0.019347,0.979451,0.200752
-0.380465,0.876025,0.296356
-0.386213,0.858521,0.337314
-0.360496,0.863015,0.353903
-0.366862,0.902634,0.225085
-0.355004,0.906049,0.230318
-0.357168,0.902957,0.238954
-0.005337,0.999785,0.020047
0.0,0.999951,0.009923
-0.005268,0.999851,0.016409
-0.00308,0.999979,0.005694
0.0,0.999951,0.009923
-0.051143,0.938383,0.341793
-0.057169,0.92806,0.368016
-0.043356,0.934112,0.354338
