x_loc,y_loc,z_loc
-212.74829,402.4916,-351.44717
-580.2667,592.08374,-1293.3627
-587.89166,599.94836,-1343.7518
-600.94196,589.971,-1317.9034
-205.02252,583.813,-1034.291
-202.35327,587.7688,-1060.8483
-12.210177,482.54822,-505.21835
-6.4504704,485.57837,-515.49786
-8.512118,394.6639,-234.18085
-20.443632,389.1212,-222.64064
-49.411148,376.8008,-201.06476
-28.18397,374.84494,-190.31514
-13.828167,381.15756,-202.15181
-8.408883,552.9875,-814.3277
-16.465899,556.47174,-833.54376
-33.720615,556.6728,-836.117
-395.24582,641.1253,-1676.2672
-408.53592,639.67474,-1649.2909
-29.392721,535.21545,-727.5911
-14.553979,539.6683,-747.23114
-357.87137,623.3995,-1406.9766
-345.54752,619.06976,-1357.9617
-334.14468,621.73596,-1383.9672
-399.67496,643.1381,-1726.249
-411.7325,641.95337,-1700.4341
-244.7581,598.1706,-1148.5433
-270.7723,599.4914,-1164.9755
-13.008683,416.0935,-291.43256
-5.9587064,420.0205,-301.34738
-4.867447,427.14108,-321.56897
-10.826154,423.40967,-311.66568
-136.76665,386.4775,-265.37668
-162.3241,395.01468,-300.38794
-158.28792,384.90576,-275.28983
-458.14297,517.5674,-865.7962
-476.5167,525.5705,-909.8782
-482.01132,514.64343,-884.7893
-5.0421834,467.2086,-449.10007
-402.62854,644.67236,-1774.099
-423.07104,645.0254,-1794.5013
-413.59164,643.7647,-1748.9155
-121.35605,570.9065,-931.9302
-149.127,571.6802,-943.0671
-116.5932,566.9831,-907.89484
-4.6018558,475.84985,-479.4362
-10.361562,477.80542,-487.49146
-7.5631814,505.50778,-593.66046
-406.0333,477.27652,-701.2732
-403.6473,489.08154,-729.57135
-380.5215,480.375,-683.75165
-6.986672,498.07706,-563.6646
-14.549853,501.23416,-577.43494
-4.253175,433.13354,-339.152
-11.2720995,435.5426,-347.60336
-9.120622,430.00308,-330.5079
-4.471603,471.55252,-464.13095
-9.513786,469.10107,-456.3989
-9.073459,473.40982,-471.45474
-65.8084,562.6962,-873.4316
-59.103504,559.4456,-854.52026
-41.161846,559.92694,-854.61017
-86.91233,562.8403,-878.22687
-8.08678,547.08344,-783.46173
-16.495665,550.26855,-800.4257
-22.64076,543.71295,-767.8286
-440.60928,508.43826,-820.8562
-445.91006,496.06845,-793.2781
-423.49765,498.6194,-775.5252
-550.12494,568.7295,-1151.0018
-558.91425,577.189,-1197.5657
-569.0389,566.7629,-1172.7645
-432.86148,645.9161,-1840.9264
-467.8834,646.45374,-1886.5161
-489.09253,646.1403,-1868.5883
-414.91696,646.361,-1870.0752
-432.7637,646.45374,-1886.5161
-12.817735,408.6464,-270.9678
-14.279877,400.31882,-249.28839
-5.767758,404.48752,-258.83365
-607.04395,612.89667,-1444.3593
-612.4205,618.50323,-1489.3813
-625.59784,611.37396,-1466.6729
-5.797458,491.41016,-537.44946
-12.247929,487.85367,-525.0094
-12.78413,494.067,-548.8635
-107.65192,381.4641,-238.32225
-91.39081,378.35303,-223.35359
-247.60295,594.7314,-1122.4777
-226.61504,589.55756,-1079.3466
-223.42451,593.09845,-1104.5571
-403.02768,637.11127,-1599.7535
-393.86304,634.2929,-1552.567
-381.4957,636.02496,-1577.6666
-547.36597,645.9351,-1865.1246
-6.9322166,513.2075,-625.6673
-19.777811,516.14606,-640.14
-14.4953985,508.79453,-608.1833
-603.184,645.8359,-1865.7418
-649.20245,644.48334,-1831.652
-630.7444,643.8618,-1812.8229
-631.79395,646.17487,-1882.6893
-649.3643,645.73737,-1865.6598
-370.87866,632.9937,-1529.796
-382.7212,631.0546,-1504.6617
-5.199368,462.5784,-433.2797
-10.241551,464.485,-440.62894
-643.9198,633.8963,-1665.8877
-621.4947,636.89996,-1679.4775
-626.67365,633.3946,-1638.319
250.24037,642.1652,-1691.1862
306.73746,642.46735,-1696.1876
301.12854,623.0347,-1390.9125
97.24906,613.1458,-1234.649
97.18402,606.7115,-1173.906
133.37694,630.9183,-1458.784
115.28241,628.47015,-1419.9874
140.05136,629.34863,-1434.9464
235.30664,622.36755,-1365.1445
54.61287,601.27325,-1127.006
210.50899,624.17194,-1379.3291
123.97156,598.013,-1106.7084
149.44684,597.88544,-1112.4078
370.84155,644.84186,-1773.8856
123.718544,616.4986,-1271.1703
354.077,639.29,-1630.0814
256.05222,641.22186,-1665.2993
312.5037,641.2541,-1666.0282
116.909454,618.7237,-1295.0546
272.0331,614.5504,-1296.3375
251.38011,633.0196,-1507.9375
230.42145,640.5019,-1648.7227
192.2231,633.8339,-1513.3981
279.8379,639.34814,-1622.6451
161.0632,600.967,-1139.5721
239.91365,619.7116,-1338.0306
220.69261,634.12744,-1521.4747
258.8351,627.18036,-1428.4833
60.100628,617.0135,-1275.3179
83.96632,617.0815,-1275.1826
50.818954,604.6442,-1155.8646
187.39598,620.7801,-1333.4813
325.5793,643.9627,-1740.1432
286.56937,645.74146,-1822.4458
204.33052,630.26215,-1458.854
213.39687,635.89154,-1551.896
111.303406,603.7322,-1149.816
108.59046,626.71405,-1394.7236
119.77238,608.71576,-1194.4822
298.16666,644.9312,-1779.0746
70.20075,583.03534,-994.35864
273.64542,645.9948,-1842.4102
181.90144,632.2535,-1485.7969
69.47741,607.1218,-1177.2494
275.33774,642.8162,-1707.5868
243.24731,639.2902,-1621.0177
255.02844,623.38916,-1382.3583
298.21323,644.26715,-1752.707
329.92767,646.12445,-1840.7334
17.553228,621.6464,-1331.7468
274.91098,645.19366,-1796.016
314.28763,645.8278,-1822.2594
196.99287,611.11304,-1238.703
277.6393,633.8929,-1525.4564
268.86182,643.69244,-1736.1078
147.69804,612.4039,-1234.2604
14.69917,576.5454,-951.3208
175.20183,607.05963,-1194.5695
185.95009,623.5989,-1365.9142
148.98515,606.5358,-1181.5992
324.3792,645.4028,-1797.5502
143.85056,603.74207,-1156.6415
111.22892,595.33093,-1084.3341
299.73157,638.27875,-1602.7686
120.73904,591.87726,-1061.8198
216.56189,618.6972,-1319.7822
161.09677,625.5596,-1385.234
120.67867,611.2989,-1218.8835
146.93452,632.2901,-1482.4684
66.47513,624.0217,-1358.4851
168.23726,616.3857,-1279.8785
218.88786,615.42255,-1287.6229
236.03633,636.7712,-1569.9702
63.62975,593.564,-1066.965
103.040764,601.08466,-1127.0472
12.968739,607.593,-1185.5641
72.36106,629.1963,-1430.0538
223.74974,638.3695,-1600.9125
107.51235,585.73413,-1017.58496
51.90796,619.17755,-1300.1353
242.55244,629.6526,-1457.7552
56.115448,610.17535,-1206.1776
80.47363,596.3581,-1088.2208
225.3626,644.58014,-1776.4315
75.76251,599.8295,-1114.9767
294.56363,636.61035,-1572.4655
215.0309,626.2662,-1406.0474
243.19476,625.8106,-1407.713
85.00309,622.3504,-1336.965
262.90714,630.9571,-1479.787
193.9387,614.3791,-1268.3949
102.0059,615.5704,-1259.5778
164.02051,619.512,-1312.8057
286.91586,640.6596,-1651.5404
49.783752,615.0567,-1255.1769
68.89261,612.70013,-1230.1129
75.86785,620.3554,-1312.7115
92.99297,618.9545,-1296.1895
327.6276,643.0391,-1712.1449
92.8202,582.94855,-996.7292
106.28662,630.99,-1458.2388
96.91285,629.50726,-1434.8086
269.59128,635.8803,-1557.0679
145.98106,615.179,-1261.6182
173.0084,610.34454,-1222.829
134.95522,620.53046,-1318.4296
120.17398,622.7562,-1343.8179
78.85438,626.1015,-1385.663
60.994537,627.54663,-1406.1719
131.38213,625.0401,-1374.3988
58.5389,586.4805,-1016.47284
8.065766,561.5242,-861.14185
192.4493,628.24554,-1427.9164
163.07407,628.112,-1420.518
56.675587,579.7023,-971.95514
101.44543,589.2198,-1039.506
75.09143,589.87946,-1040.7645
213.00389,600.59393,-1156.8873
323.77817,630.51685,-1486.748
163.36676,638.1103,-1593.6396
134.89896,635.60114,-1541.377
177.69249,640.0713,-1639.3287
187.5684,638.8608,-1610.8563
151.24815,584.79535,-1025.3527
50.958694,565.15936,-884.9219
29.701563,630.36914,-1448.9506
14.817467,629.0009,-1429.1543
348.8047,636.5441,-1580.2045
334.87903,638.221,-1606.6255
16.762651,596.5882,-1092.0892
129.4651,579.3742,-984.7846
129.80106,583.7358,-1011.2713
231.66142,645.6171,-1826.4469
245.60686,645.095,-1796.8136
280.6575,621.893,-1372.9365
266.88455,617.7222,-1325.6586
287.90665,618.882,-1343.3506
300.6713,629.5562,-1468.7228
291.1398,625.9007,-1421.1045
312.6213,626.9721,-1439.3124
355.5886,645.4059,-1796.6967
377.5172,645.8965,-1823.7777
103.72745,633.6679,-1503.771
129.29712,633.9045,-1509.0709
148.25305,589.45135,-1053.9801
172.8048,590.5314,-1070.2521
10.812663,617.31757,-1282.7631
28.36589,619.4969,-1305.6273
373.2395,643.3973,-1726.61
355.37534,644.1954,-1749.1185
106.18275,579.13116,-976.675
74.47654,575.37213,-948.2536
101.36425,574.88776,-950.60284
282.74008,646.3155,-1868.9824
248.04158,645.9692,-1845.6136
260.4847,646.4737,-1887.787
238.95032,646.28986,-1872.1859
209.23369,643.30756,-1730.5585
235.44238,643.888,-1747.6981
193.9941,641.8075,-1685.0477
201.04796,640.79175,-1657.0898
217.55574,642.461,-1702.5674
197.9687,595.28394,-1112.1123
190.62843,599.39886,-1138.8859
171.8805,594.5699,-1096.8413
361.94788,646.18994,-1843.1053
379.7006,646.4244,-1869.8639
361.79663,646.517,-1886.2965
325.42032,646.517,-1886.2965
311.30408,646.3588,-1867.4921
33.797825,623.7124,-1356.0543
16.244596,625.6314,-1382.1217
31.062063,627.3858,-1405.0615
11.263065,602.30853,-1139.1553
28.025717,599.81494,-1116.7773
24.231804,605.0933,-1161.7905
251.99553,609.8997,-1247.4742
247.38814,613.2651,-1276.5502
11.201179,566.3261,-888.8833
19.266945,563.8003,-874.45703
35.13146,563.441,-873.30634
13.225189,612.7071,-1234.4547
26.19393,610.1975,-1208.5664
24.037851,615.04156,-1257.13
365.5083,641.5977,-1680.0446
355.57227,642.68896,-1704.6676
69.85238,631.84985,-1471.879
57.312683,630.40375,-1448.7397
94.27453,632.12524,-1476.6234
312.2732,632.79095,-1515.331
336.18863,633.7508,-1534.4674
326.5271,635.58276,-1559.9902
162.85802,635.5671,-1542.376
176.90862,636.73944,-1565.6216
32.331482,593.52106,-1067.3561
15.568829,589.85535,-1041.4243
28.462347,573.5538,-932.5246
13.763176,570.8584,-916.03644
24.964355,568.57983,-902.4167
29.44491,579.6904,-971.1717
14.74574,583.0424,-993.84375
343.32986,640.7346,-1657.3623
30.31457,586.49945,-1016.7414
233.65291,605.35443,-1202.3998
206.28975,604.3914,-1183.988
226.54944,608.7912,-1228.8551
61.009033,572.36865,-928.674
70.20287,568.8659,-909.37506
48.85736,567.7724,-899.60596
-70.196106,629.0809,-1428.247
-253.67651,610.0594,-1249.5566
-324.95535,636.2924,-1571.9957
-361.14804,639.4096,-1633.5988
-28.346848,619.4985,-1305.6451
-154.40787,630.33154,-1451.5459
-186.26436,639.0339,-1614.6422
-254.97054,623.40717,-1382.5449
-173.11086,610.3731,-1223.1249
-376.70804,645.9038,-1824.2955
-28.554281,573.5713,-932.636
-111.41752,603.7603,-1150.0677
-236.50313,645.57355,-1822.8436
-75.85717,599.8532,-1115.1693
-28.061834,599.8242,-1116.8499
-191.97693,632.8311,-1496.6759
-30.379623,586.51715,-1016.8619
-48.99499,567.79474,-899.75195
-190.82727,599.4468,-1139.3214
-161.23347,601.00726,-1139.9427
-228.22511,608.9488,-1230.9196
-185.52934,629.55334,-1444.9235
-143.92622,631.79834,-1473.8239
-14.779727,583.0527,-993.9119
-289.3015,639.6143,-1629.0112
-133.32994,620.40826,-1316.6676
-239.21623,643.8548,-1746.0431
-299.84787,646.41187,-1874.7201
-70.37018,583.0761,-994.6409
-29.526985,579.7105,-971.30225
-312.65527,626.99054,-1439.5414
-378.2114,646.4948,-1883.5591
-301.17737,623.059,-1391.1913
-143.99031,603.7758,-1156.9565
-272.1354,614.5855,-1296.6978
-16.14736,625.61896,-1381.9579
-15.5998955,589.86273,-1041.4766
-160.18532,633.2271,-1499.3623
-249.01985,613.41864,-1278.5795
-50.86909,604.65735,-1155.976
-213.8322,634.1153,-1520.7513
-239.8697,619.7343,-1338.2538
-175.33626,607.0931,-1194.9062
-25.035376,568.5926,-902.49634
-56.832153,579.7387,-972.199
-221.98982,638.8943,-1611.7563
-246.00069,646.2822,-1870.1595
-119.86853,608.7398,-1194.7168
-58.664906,586.5123,-1016.6941
-260.07144,645.9283,-1840.5643
-69.53888,607.13763,-1177.392
-124.32855,616.5486,-1271.7876
-106.475365,579.1928,-977.1215
-366.2163,644.34595,-1754.5892
-54.79262,630.2701,-1446.6588
-29.39733,630.334,-1448.4261
-250.34558,645.048,-1793.225
-60.295746,617.0379,-1275.5809
-14.747258,576.5551,-951.3831
-264.27798,630.99164,-1480.4233
-61.222813,572.40704,-928.9346
-359.01172,642.80927,-1708.6437
-209.15706,624.0676,-1377.6354
-19.28537,563.8047,-874.48395
-167.9375,636.67487,-1563.9193
-333.27927,643.1648,-1716.1128
-84.41959,617.1268,-1275.6895
-183.17126,623.38806,-1362.6355
-24.25415,605.09924,-1161.841
-233.82487,605.3995,-1202.83
-101.63926,589.2646,-1039.8441
-340.53256,638.83,-1618.6685
-129.4607,624.60516,-1368.1791
-94.18752,631.4295,-1465.4166
-225.02019,642.4763,-1702.083
-352.4658,640.87054,-1661.603
-33.6742,623.6997,-1355.8895
-147.80605,612.4294,-1234.5297
-16.786448,596.5943,-1092.1354
-124.133156,598.0513,-1107.0321
-13.232304,612.71,-1234.484
-311.3871,645.43695,-1801.4999
-325.12164,644.08246,-1744.1758
-139.57552,635.86456,-1546.4615
-380.3229,644.89307,-1776.1982
-56.15625,610.1871,-1206.2885
-216.32605,618.70355,-1319.766
-35.13548,563.44385,-873.3225
-300.23343,629.65814,-1470.0743
-151.54861,584.86194,-1025.8735
-113.10657,632.3596,-1481.3822
-11.275387,602.31177,-1139.1816
-240.53627,625.8936,-1408.1982
-108.3833,633.9424,-1508.7045
-52.037292,619.1939,-1300.3148
-141.83302,628.75586,-1426.5444
-129.80095,579.44446,-985.311
-75.23581,589.91345,-1041.0138
-260.29944,642.03143,-1686.9281
-313.53653,642.3354,-1692.9332
-60.94817,627.51715,-1405.7574
-97.06907,629.6499,-1437.1378
-347.4196,637.04346,-1588.9047
-84.64606,622.2395,-1335.5436
-274.9318,643.67365,-1734.767
-355.89774,646.43634,-1872.2325
-284.08258,642.6467,-1702.458
-49.837605,615.0694,-1255.3077
-130.0874,583.7989,-1011.75146
-70.43517,568.9041,-909.6397
-10.820007,617.3193,-1282.7817
-11.228353,566.33105,-888.914
-206.45642,604.43353,-1184.3932
-213.08775,643.2727,-1728.8892
-287.98087,618.91144,-1343.6681
-198.20354,595.3406,-1112.6023
-185.68318,620.6746,-1331.8234
-161.41728,638.1668,-1594.691
-342.46512,644.57416,-1761.4728
-74.72096,575.4191,-948.5784
-117.01714,618.7264,-1295.1007
-148.50478,589.5087,-1054.441
-280.6749,621.91656,-1373.195
-13.807023,570.8663,-916.08563
-102.36163,615.6096,-1260.0175
-75.53835,620.33136,-1312.3954
-364.25894,645.46387,-1799.5122
-32.38634,593.53455,-1067.4546
-319.80807,646.5291,-1888.6735
-374.60532,643.49854,-1729.8232
-67.195526,631.73096,-1469.9786
-241.76306,629.668,-1457.547
-251.20947,633.23193,-1511.4667
-24.052313,615.04626,-1257.1781
-66.47235,623.93695,-1357.3768
-26.211067,610.2032,-1208.6199
-97.27224,606.7337,-1174.1097
-30.905539,627.3466,-1404.5045
-172.10616,594.623,-1097.2944
-101.69058,574.9504,-951.05255
-225.04195,644.55865,-1775.5748
-204.99579,640.9279,-1660.1713
-197.33992,641.8304,-1685.3754
-355.52707,646.2092,-1845.9951
-367.5947,641.62067,-1680.9027
-173.06541,590.5921,-1070.7509
-139.11244,634.4793,-1519.814
-68.962776,612.71704,-1230.2822
-291.13504,625.91815,-1421.3068
-266.93362,617.7512,-1325.9608
-177.99866,640.15375,-1641.2407
-14.75818,628.9743,-1428.7612
-51.038074,565.17236,-885.0081
-311.6737,633.1022,-1520.0024
-92.955376,618.95337,-1296.1368
-267.59927,646.4703,-1886.0465
-323.3788,630.62164,-1488.1488
-213.20341,600.6438,-1157.3418
-78.98814,626.0267,-1384.6981
-336.04706,633.97473,-1537.9869
-339.1425,645.2581,-1789.8706
-324.1401,641.2297,-1666.1646
-275.45984,634.37897,-1532.9713
-93.04377,582.99896,-997.08936
-118.37586,622.54333,-1340.8522
-146.34703,615.2141,-1262.0563
-198.63127,611.2629,-1240.7013
-232.2013,637.37244,-1581.2738
-157.79384,625.0826,-1378.1782
-54.676773,601.2896,-1127.1395
-285.8162,644.9504,-1782.2314
-317.66263,646.18475,-1848.4828
-149.63266,597.9289,-1112.7871
-149.11108,606.5667,-1181.901
-12.978764,607.5957,-1185.5883
-188.67989,627.6407,-1418.1016
-235.21265,622.385,-1365.311
-17.526842,621.6462,-1331.746
-168.35777,616.4034,-1280.0637
-314.95987,640.03766,-1639.5889
-161.33318,627.1738,-1406.5931
-111.39333,595.36993,-1084.6489
-262.71054,640.6537,-1652.2662
-107.74194,585.7863,-1017.97284
-220.2744,615.5535,-1289.3546
-120.7889,611.3225,-1219.127
-97.36295,613.16833,-1234.8833
-296.22812,644.27985,-1753.3052
-195.3372,614.5085,-1270.1136
-256.1983,627.26215,-1428.9635
-235.08716,640.19617,-1642.2173
-117.07967,628.4506,-1420.1425
-120.94088,591.924,-1062.1903
-63.736973,593.59,-1067.1597
-202.99605,636.02,-1553.3877
-292.4099,637.65564,-1591.182
-80.59287,596.3871,-1088.4487
-108.24667,626.3911,-1390.192
-103.161194,601.1141,-1127.2987
-206.83931,630.6242,-1464.515
-299.48477,645.8893,-1830.214
-211.12636,626.2291,-1404.6866
-162.65208,619.41974,-1311.3622
-8.057016,561.5235,-861.1381
-267.28775,636.6148,-1570.1421
-56.109882,459.73865,-4536.352
-597.69415,615.0918,-2941.5457
-380.8082,612.4675,-2982.5605
-24.455856,592.16266,-3264.1482
-412.34302,637.01324,-2508.7363
-347.8645,647.00287,-2054.0403
-276.95578,570.5204,-3518.5442
-584.727,518.9184,-4030.6494
-621.4165,464.12256,-4500.729
-485.77786,568.11676,-3544.837
-197.09099,504.6177,-4158.5547
-439.15292,518.0408,-4038.6345
-460.55948,542.1994,-3811.4128
-480.04846,597.1123,-3200.205
-446.36743,584.8067,-3354.5002
-302.45273,576.1606,-3455.3972
-385.4164,608.2847,-3045.373
-134.25476,589.5788,-3296.4036
-205.53624,527.4328,-3952.2207
-472.0315,475.09033,-4410.4946
-371.42212,442.20645,-4676.6646
-106.56167,523.3951,-3989.6057
-128.36572,461.84363,-4519.2485
-586.2571,630.2466,-2667.1135
-426.93442,582.8383,-3377.9485
-525.82056,615.55927,-2934.0134
-582.59424,627.38403,-2725.3894
-239.03584,601.82965,-3136.8887
-494.2609,514.9998,-4066.1404
-545.2958,478.36734,-4383.221
-347.4985,481.02823,-4360.9565
-143.48253,494.24704,-4248.715
-286.15967,460.04468,-4533.8687
-334.46945,643.38666,-2303.8748
-470.71753,640.1347,-2419.5527
-477.27042,646.9084,-2072.8645
-343.3037,587.00714,-3327.9045
-497.3987,586.0752,-3339.2507
-378.5831,586.423,-3334.9885
-261.82217,584.97656,-3352.5608
-147.86787,563.3369,-3596.25
-533.4205,589.86786,-3292.7483
-549.58813,441.92197,-4678.9087
-312.90314,545.2331,-3781.6165
-300.27502,550.7659,-3726.4055
-148.63902,449.782,-4616.449
-454.36826,549.74274,-3736.7336
-600.2913,604.1674,-3104.5076
-451.56454,465.4384,-4489.9824
-586.40344,564.6424,-3582.345
-449.114,441.8379,-4679.557
-250.13261,561.9238,-3611.3308
-49.48204,507.5702,-4132.5137
-501.37036,508.4291,-4124.8984
-248.98662,541.7211,-3816.0999
-224.27948,572.95935,-3491.4983
-398.9869,437.0209,-4717.54
-529.7771,527.9569,-3947.348
-497.70352,497.6503,-4219.338
-154.64616,468.06003,-4468.512
-520.8183,552.6367,-3707.4727
-218.74785,482.94772,-4344.8237
-431.48813,507.69193,-4131.4126
-444.4196,646.8953,-2074.9775
-309.8967,436.4331,-4722.153
-410.27652,489.00662,-4293.5513
-428.87735,532.6324,-3903.3777
-521.1987,581.44147,-3394.4631
-306.69653,454.1697,-4581.299
-436.32614,645.4846,-2200.1885
-302.084,561.8372,-3612.2004
-174.30127,473.76053,-4421.5273
-67.43027,431.74503,-4758.858
-527.27686,619.22876,-2873.6277
-475.96045,617.82837,-2897.0684
-387.8125,504.82996,-4156.714
-589.99347,435.78284,-4727.265
-232.57826,581.9009,-3389.0527
-338.74536,455.41568,-4571.287
-326.08084,580.2496,-3408.3372
-85.24552,552.1435,-3712.4958
-509.36572,636.8388,-2513.3252
-421.67664,465.6569,-4488.197
-539.684,554.6917,-3686.5017
-228.11536,447.62698,-4633.631
-384.28653,452.3549,-4595.8613
-527.07074,564.5962,-3582.8542
-294.14285,583.31226,-3372.4446
-584.82025,572.7629,-3493.6536
-68.322426,547.1798,-3762.3503
-370.41238,596.23535,-3211.7441
-54.996258,513.14044,-4082.8875
-505.4911,453.8104,-4584.1685
-178.12659,600.5722,-3154.0168
-485.3193,644.9959,-2228.018
-527.28314,646.70447,-1914.5415
-503.44162,634.4898,-2572.116
-119.84574,431.85495,-4757.9927
-498.7881,629.50116,-2682.746
-190.03345,483.5944,-4339.379
-368.7394,445.9297,-4647.1367
-460.95035,485.93994,-4319.57
-614.7717,580.1922,-3409.0361
-108.38953,589.2402,-3300.6042
-65.93306,591.4296,-3273.3772
-110.02045,576.293,-3453.9082
-230.9467,514.92413,-4066.8367
-334.60184,646.2149,-2149.119
-126.13038,503.93665,-4164.5547
-319.07425,461.25412,-4524.063
-528.80566,521.78754,-4004.4248
-92.30405,509.82138,-4112.5366
-429.59006,646.72076,-2100.0305
-362.25867,572.72675,-3494.084
-497.71753,461.48502,-4522.1772
-383.60486,631.56195,-2639.0322
-592.97784,567.5484,-3551.043
-650.77466,619.2752,-2872.9082
-543.5628,539.5009,-3837.6543
-587.4273,633.36206,-2598.4727
-581.1657,609.8084,-3022.9246
-365.88083,610.4112,-3013.846
-554.91705,633.2521,-2601.0125
-152.56596,519.3621,-4026.626
-548.3995,606.1432,-3076.4666
-434.67053,614.2032,-2955.5195
-494.7495,626.74554,-2737.8096
-473.04752,625.59296,-2759.943
-173.81499,595.31323,-3223.6692
-532.3809,644.5102,-2253.035
-346.00342,637.1778,-2504.3533
-202.01283,497.59683,-4219.779
-380.17398,598.3962,-3183.2815
-124.97622,490.8203,-4278.0835
-311.39883,608.3549,-3044.2864
-192.4334,431.152,-4763.513
-472.10757,613.95166,-2959.4758
-400.7974,573.86383,-3481.3582
-472.07846,642.50507,-2338.702
-228.00224,505.3314,-4152.2715
-51.200886,471.81064,-4437.6626
-404.58875,565.6705,-3571.3938
-405.08237,454.6156,-4577.7153
-348.19577,484.91348,-4328.2544
-189.23592,476.42017,-4399.4233
-371.69815,520.5247,-4015.9895
-450.03964,428.98532,-4780.3765
-524.7974,638.8938,-2456.625
-324.99878,503.55948,-4167.886
-609.2395,639.065,-2451.7883
-435.3679,641.07574,-2389.3127
-551.42706,596.42426,-3209.2314
-492.913,552.88464,-3704.962
-519.36237,541.0222,-3822.8645
-604.055,461.09995,-4525.2944
-629.5498,479.7286,-4371.847
-448.88965,643.86206,-2283.4246
-618.4742,540.5332,-3827.6277
-45.100414,591.9122,-3267.3152
-602.20276,527.8427,-3948.4238
-399.0713,507.5402,-4132.7573
-249.26439,574.33185,-3476.1204
-276.2349,587.772,-3318.6982
-422.74252,443.5297,-4666.174
-385.37845,645.8799,-2174.3713
-391.2814,567.69244,-3549.492
-108.94828,464.1774,-4500.268
-479.1212,511.6003,-4096.6543
-289.91937,556.0759,-3672.2976
-305.48502,450.66324,-4609.4087
-543.26385,646.9056,-2073.4873
-392.75748,635.97504,-2535.6028
-533.89453,579.30304,-3419.3865
-593.29535,582.3885,-3383.3074
-148.34265,557.6618,-3655.8938
-145.00609,500.9196,-4190.94
-392.21866,583.59534,-3368.9697
-398.46286,590.47186,-3285.284
-287.52502,512.48737,-4088.7278
-594.2568,646.72626,-2098.9885
-414.5222,482.38416,-4349.5806
-374.915,626.52386,-2742.2385
-262.82993,466.5001,-4481.294
-374.96048,592.02985,-3265.6667
-104.11796,519.8593,-4022.114
-136.2771,525.2048,-3972.9177
-528.78595,640.74384,-2400.1707
-483.2057,638.3992,-2470.7834
-605.42914,600.9424,-3149.0752
-404.55112,599.25885,-3171.7283
-94.88584,429.54422,-4776.017
-288.96786,501.87415,-4182.6255
-281.3925,456.0831,-4565.891
-304.93234,569.4578,-3530.2458
-44.4731,594.1357,-3239.0417
-489.7877,635.76807,-2540.6814
-175.81142,487.228,-4308.668
-421.23865,608.0301,-3049.0916
-368.04285,638.12836,-2478.554
-273.94934,577.98975,-3434.5342
-77.89514,474.0363,-4419.2485
-401.3866,638.0444,-2480.8945
-179.30754,443.67172,-4665.053
-144.81544,438.48865,-4705.987
-467.8612,468.51016,-4464.821
-504.34982,562.43024,-3605.9363
-214.47282,580.2386,-3408.5183
-364.42676,492.35947,-4264.9146
-309.5043,612.7579,-2978.0469
-186.2884,510.99728,-4102.044
-165.55809,579.14087,-3421.2607
-218.33723,521.20264,-4009.7795
-387.71533,514.11926,-4074.0588
-296.45767,524.5079,-3979.4111
-431.30515,630.09296,-2670.4668
-409.29944,620.44745,-2852.8362
-581.4667,645.14386,-2220.0164
-545.149,643.92365,-2280.541
-444.26956,597.08527,-3200.5593
-597.7198,545.1776,-3782.165
-61.72911,518.5279,-4034.2288
-187.75932,546.70734,-3767.0188
-342.34058,554.10645,-3692.4934
-465.58017,566.392,-3563.593
-138.45483,580.3919,-3406.668
-327.8018,610.52264,-3012.169
-318.90378,597.21686,-3198.8826
-427.5543,485.5957,-4322.4834
-424.69498,647.0662,-1979.1957
-499.24057,468.46555,-4465.1875
-493.64603,643.17285,-2312.446
-582.0258,476.33694,-4400.148
-420.69833,492.69458,-4262.0347
-246.1167,532.3449,-3906.1396
-93.670006,537.16547,-3860.1438
-203.41838,544.1426,-3792.366
-384.9227,537.8664,-3853.4324
-548.8246,627.6108,-2720.9055
-439.79797,626.0787,-2750.747
-318.83447,536.72473,-3864.4055
-289.35654,547.6049,-3758.0647
-449.97964,493.17538,-4257.9106
-152.34239,552.16455,-3712.2576
-121.95929,509.91464,-4111.7056
-494.39978,607.892,-3051.1855
-501.41956,599.34375,-3170.5417
-171.65446,592.6867,-3257.3906
-233.90515,485.66446,-4321.9204
-583.0245,620.47437,-2852.2666
-544.86554,472.24963,-4434.019
-594.93164,539.2201,-3840.379
-320.3639,556.56116,-3667.294
-319.94162,496.10107,-4232.765
-426.5587,520.93677,-4012.2441
-75.24972,557.4736,-3657.8367
-611.70294,562.6277,-3603.8381
-59.099804,586.8984,-3329.3723
-658.0136,535.7451,-3873.783
-178.66893,469.88687,-4453.4927
-596.67285,506.85098,-4138.883
-429.30582,479.0223,-4377.748
-378.5061,642.6384,-2333.5007
-605.2181,631.24945,-2645.877
-409.32275,462.88205,-4510.8438
-326.66458,465.23465,-4491.6274
-515.293,471.79745,-4437.7544
-587.39465,479.87064,-4370.658
-319.7085,490.1205,-4284.0767
-71.40376,592.719,-3257.08
-603.4266,593.5903,-3245.8542
-551.5022,587.19354,-3325.6477
-184.56592,588.3682,-3311.2932
-42.478077,587.8684,-3317.5168
-339.81247,626.72345,-2738.3777
-78.64162,512.7832,-4086.093
-613.592,640.82117,-2397.6516
-59.23825,544.5656,-3788.211
-389.3778,594.5034,-3234.1846
-139.48354,569.04663,-3534.6726
-369.23,562.99115,-3599.9697
-230.38469,432.6791,-4751.5864
-201.02013,599.0808,-3174.1328
